%time,field0,field1
1653385561180978834,792.0,100.0
1653385561274663660,783.0,100.0
1653385561339204625,783.0,100.0
1653385561436450595,783.0,100.0
1653385561501767191,783.0,100.0
1653385561596001194,762.0,100.0
1653385561674858918,762.0,100.0
1653385561754791338,762.0,100.0
1653385561834605406,762.0,100.0
1653385561916210601,754.0,100.0
1653385561994245744,754.0,100.0
1653385562075840936,754.0,100.0
1653385562157210237,754.0,100.0
1653385562251898106,750.0,100.0
1653385562314493986,750.0,100.0
1653385562394672005,750.0,100.0
1653385562474360654,750.0,100.0
1653385562569525952,746.0,100.0
1653385562685008367,746.0,100.0
1653385562766044041,746.0,100.0
1653385562843933816,734.0,100.0
1653385562908418551,734.0,100.0
1653385563004369144,734.0,100.0
1653385563087558614,734.0,100.0
1653385563180791791,734.0,100.0
1653385563246881044,734.0,100.0
1653385563350210109,734.0,100.0
1653385563452473902,741.0,100.0
1653385563534851689,741.0,100.0
1653385563613282057,741.0,100.0
1653385563691542735,741.0,100.0
1653385563786796220,749.0,100.0
1653385563899641169,749.0,100.0
1653385563980505379,749.0,100.0
1653385564062020502,764.0,100.0
1653385564139709213,764.0,100.0
1653385564222767215,764.0,100.0
1653385564303164047,764.0,100.0
1653385564380382295,776.0,100.0
1653385564462489811,776.0,100.0
1653385564540015117,776.0,100.0
1653385564621206722,776.0,100.0
1653385564701858499,778.0,100.0
1653385564784283298,778.0,100.0
1653385564861169502,778.0,100.0
1653385564941391894,778.0,100.0
1653385565021472100,785.0,100.0
1653385565102560482,785.0,100.0
1653385565180734298,785.0,100.0
1653385565262054537,785.0,100.0
1653385565340640188,791.0,100.0
1653385565423723176,791.0,100.0
1653385565502040004,791.0,100.0
1653385565584368267,791.0,100.0
1653385565678235002,799.0,100.0
1653385565743589315,799.0,100.0
1653385565836912885,799.0,100.0
1653385565901457756,799.0,100.0
1653385565998955551,809.0,100.0
1653385566078184553,809.0,100.0
1653385566158611841,809.0,100.0
1653385566224804825,809.0,100.0
1653385566317674068,829.0,100.0
1653385566397682419,829.0,100.0
1653385566479484601,829.0,100.0
1653385566561169393,829.0,100.0
1653385566640736112,833.0,100.0
1653385566718058050,833.0,100.0
1653385566798508322,833.0,100.0
1653385566876814421,833.0,100.0
1653385566959168778,848.0,96.0
1653385567041457226,848.0,96.0
1653385567120708829,848.0,96.0
1653385567198684540,848.0,96.0
1653385567294545210,849.0,96.0
1653385567360711599,849.0,96.0
1653385567453179982,849.0,96.0
1653385567516751836,849.0,96.0
1653385567615938162,864.0,96.0
1653385567694375365,864.0,96.0
1653385567773089762,864.0,96.0
1653385567855378196,864.0,96.0
1653385567937721385,881.0,96.0
1653385568015208875,881.0,96.0
1653385568095144824,881.0,96.0
1653385568176254516,881.0,96.0
1653385568269815262,913.0,96.0
1653385568334916129,913.0,96.0
1653385568433203533,913.0,96.0
1653385568497879935,913.0,96.0
1653385568592579665,930.0,95.0
1653385568655902220,930.0,95.0
1653385568752160013,930.0,95.0
1653385568813877794,930.0,95.0
1653385568913112166,944.0,95.0
1653385568992319635,944.0,95.0
1653385569072510396,944.0,95.0
1653385569149822016,944.0,95.0
1653385569229062308,960.0,95.0
1653385569312763641,960.0,95.0
1653385569391907996,960.0,95.0
1653385569473239880,960.0,95.0
1653385569568287587,953.0,95.0
1653385569633955064,953.0,95.0
1653385569730917125,953.0,95.0
1653385569807091421,953.0,95.0
1653385569890059769,961.0,95.0
1653385569970817551,961.0,95.0
1653385570049886396,961.0,95.0
1653385570129133348,961.0,95.0
1653385570211068058,965.0,95.0
1653385570289016917,965.0,95.0
1653385570383973886,965.0,95.0
1653385570513092523,983.0,95.0
1653385570575860929,983.0,95.0
1653385570672967618,983.0,95.0
1653385570735148017,983.0,95.0
1653385570831365119,998.0,95.0
1653385570897147870,998.0,95.0
1653385570991908593,998.0,95.0
1653385571058003461,998.0,95.0
1653385571154399527,1021.0,95.0
1653385571231997001,1021.0,95.0
1653385571315406668,1021.0,95.0
1653385571379435692,1021.0,95.0
1653385571475524698,1069.0,95.0
1653385571555016880,1069.0,95.0
1653385571632830334,1069.0,95.0
1653385571713777484,1069.0,95.0
1653385571792541734,1058.0,91.0
1653385571875613423,1058.0,91.0
1653385571956653940,1058.0,91.0
1653385572032120330,1058.0,91.0
1653385572131701773,1055.0,91.0
1653385572195495173,1055.0,91.0
1653385572292140166,1055.0,91.0
1653385572350858886,1055.0,91.0
1653385572450687419,1083.0,88.0
1653385572530155516,3841.0,100.0
1653385572608481836,3841.0,100.0
1653385572691430737,3841.0,100.0
1653385572783754547,3843.0,100.0
1653385572866780169,3843.0,100.0
1653385572947834042,3843.0,100.0
1653385573028322036,3843.0,100.0
1653385573108680931,3845.0,100.0
1653385573186759432,3845.0,100.0
1653385573268834907,3845.0,100.0
1653385573348259048,3845.0,100.0
1653385573441122161,3845.0,100.0
1653385573519985089,3845.0,100.0
1653385573603679412,3845.0,100.0
1653385573682283613,3845.0,100.0
1653385573776137572,3850.0,100.0
1653385573845740004,3850.0,100.0
1653385573940927062,3850.0,100.0
1653385574001752227,3850.0,100.0
1653385574098065691,3851.0,100.0
1653385574180073747,3851.0,100.0
1653385574260692799,3851.0,100.0
1653385574339791995,3851.0,100.0
1653385574432080819,3853.0,100.0
1653385574500842856,3853.0,100.0
1653385574596038092,3853.0,100.0
1653385574656296357,3853.0,100.0
1653385574756818198,3855.0,100.0
1653385574836447681,3855.0,100.0
1653385574916387093,3855.0,100.0
1653385574992750357,3855.0,100.0
1653385575093134294,3858.0,100.0
1653385575171702264,3858.0,100.0
1653385575253432383,3858.0,100.0
1653385575332301600,3858.0,100.0
1653385575425667602,3860.0,83.0
1653385575492518895,3860.0,83.0
1653385575586568619,3860.0,83.0
1653385575652216139,3860.0,83.0
1653385575749336299,3841.0,83.0
1653385575829644763,3841.0,83.0
1653385575922127517,3841.0,83.0
1653385575988283254,3841.0,83.0
1653385576085769433,3816.0,83.0
1653385576164701601,3816.0,83.0
1653385576246621926,3816.0,83.0
1653385576321813939,3816.0,83.0
1653385576419921272,3795.0,83.0
1653385576496465433,3795.0,83.0
1653385576588637653,3795.0,83.0
1653385576659316338,3795.0,83.0
1653385576757588433,3776.0,83.0
1653385576819802004,3776.0,83.0
1653385576915687582,3776.0,83.0
1653385576978493259,3776.0,83.0
1653385577076013808,3759.0,83.0
1653385577154823761,3759.0,83.0
1653385577235098464,3759.0,83.0
1653385577316064037,3759.0,83.0
1653385577417424719,3742.0,83.0
1653385577478541757,3742.0,83.0
1653385577572477505,3742.0,83.0
1653385577636876174,3742.0,83.0
1653385577748988268,3724.0,83.0
1653385577858094673,3724.0,83.0
1653385577942162152,3724.0,83.0
1653385578033693524,3706.0,83.0
1653385578100346540,3706.0,83.0
1653385578194366218,3706.0,83.0
1653385578258780300,3706.0,83.0
1653385578357058197,3687.0,83.0
1653385578435134463,3687.0,83.0
1653385578513878428,3687.0,83.0
1653385578594965327,3687.0,83.0
1653385578693011342,3666.0,83.0
1653385578770623100,3666.0,83.0
1653385578854201001,3666.0,83.0
1653385578934232407,3666.0,83.0
1653385579029643270,3645.0,83.0
1653385579093258705,3645.0,83.0
1653385579190323306,3645.0,83.0
1653385579318216780,3620.0,83.0
1653385579397683446,3620.0,83.0
1653385579476500768,3620.0,83.0
1653385579554153431,3620.0,83.0
1653385579655840651,3597.0,66.0
1653385579762312464,3597.0,66.0
1653385579842924320,3597.0,66.0
1653385579939963198,3560.0,66.0
1653385580020701999,3560.0,66.0
1653385580104204553,3560.0,66.0
1653385580178215222,3560.0,66.0
1653385580277111312,3527.0,66.0
1653385580343232724,3527.0,66.0
1653385580438841834,3527.0,66.0
1653385580563843071,3489.0,66.0
1653385580647330630,3489.0,66.0
1653385580724510020,3489.0,66.0
1653385580804055033,3489.0,66.0
1653385580900788626,3452.0,66.0
1653385580967921817,3452.0,66.0
1653385581063173909,3452.0,66.0
1653385581190420422,3780.0,33.0
1653385581270107463,3780.0,33.0
1653385581350174888,3780.0,33.0
1653385581428221971,3780.0,33.0
1653385581522911802,3826.0,33.0
1653385581586559056,3826.0,33.0
1653385581685930577,3826.0,33.0
1653385581747785055,3826.0,33.0
1653385581843916500,3348.0,83.0
1653385581929095521,3348.0,83.0
1653385582006599180,3348.0,83.0
1653385582083959957,3348.0,83.0
1653385582184428978,3317.0,83.0
1653385582245887652,3317.0,83.0
1653385582339672567,3317.0,83.0
1653385582407804323,3317.0,83.0
1653385582502603618,3286.0,66.0
1653385582582414918,3286.0,66.0
1653385582681154216,3286.0,66.0
1653385582745585962,3286.0,66.0
1653385582837413680,3252.0,66.0
1653385582915872649,3252.0,66.0
1653385582999401360,3252.0,66.0
1653385583078604735,3252.0,66.0
1653385583176906013,3219.0,66.0
1653385583237120053,3219.0,66.0
1653385583334162555,3219.0,66.0
1653385583397475860,3219.0,66.0
1653385583496230737,3185.0,50.0
1653385583575856467,3185.0,50.0
1653385583657792666,3185.0,50.0
1653385583733435199,758.0,61.0
1653385583831000867,769.0,58.0
1653385583911002510,769.0,58.0
1653385583992116203,769.0,58.0
1653385584070524443,769.0,58.0
1653385584150654350,789.0,58.0
1653385584232123297,789.0,58.0
1653385584312130369,789.0,58.0
1653385584388582270,789.0,58.0
1653385584471474603,796.0,60.0
1653385584552648129,796.0,60.0
1653385584637510595,796.0,60.0
1653385584709919368,796.0,60.0
1653385584806911818,812.0,62.0
1653385584919726436,812.0,62.0
1653385585001392299,812.0,62.0
1653385585092683313,821.0,62.0
1653385585173229013,3439.0,83.0
1653385585256244684,3439.0,83.0
1653385585336244497,3439.0,83.0
1653385585433516541,3461.0,84.0
1653385585493188553,3461.0,84.0
1653385585593546328,3461.0,84.0
1653385585653627854,3461.0,84.0
1653385585751229066,3466.0,84.0
1653385585830744349,3466.0,84.0
1653385585911806768,3466.0,84.0
1653385585990998349,3466.0,84.0
1653385586086395633,3489.0,85.0
1653385586149682102,3489.0,85.0
1653385586250064864,3489.0,85.0
1653385586329823834,3489.0,85.0
1653385586421819794,3506.0,85.0
1653385586489992863,3506.0,85.0
1653385586585441933,3506.0,85.0
1653385586649698565,3506.0,85.0
1653385586743945755,3520.0,86.0
1653385586826325643,3520.0,86.0
1653385586906968873,3520.0,86.0
1653385586982885532,3520.0,86.0
1653385587080400588,3533.0,87.0
1653385587143864404,3533.0,87.0
1653385587240342086,3533.0,87.0
1653385587319898867,3533.0,87.0
1653385587418578339,3544.0,88.0
1653385587478911026,3544.0,88.0
1653385587574768586,3544.0,88.0
1653385587703143870,3551.0,89.0
1653385587784331491,3551.0,89.0
1653385587862272597,3551.0,89.0
1653385587928577951,3551.0,89.0
1653385588038138748,3555.0,90.0
1653385588106322732,3555.0,90.0
1653385588186370134,3555.0,90.0
1653385588266278594,3555.0,90.0
1653385588358263696,3558.0,91.0
1653385588442447481,3558.0,91.0
1653385588523650015,3558.0,91.0
1653385588602547453,3558.0,91.0
1653385588699080809,3571.0,91.0
1653385588806463150,3571.0,91.0
1653385588888484786,3571.0,91.0
1653385588986295855,3565.0,92.0
1653385589064118801,3565.0,92.0
1653385589144483756,3565.0,92.0
1653385589225596017,3565.0,92.0
1653385589322420586,3560.0,93.0
1653385589384023878,3560.0,93.0
1653385589481026514,3560.0,93.0
1653385589544267424,3560.0,93.0
1653385589640733517,3554.0,94.0
1653385589723212254,3554.0,94.0
1653385589819298723,3554.0,94.0
1653385589952249126,3559.0,95.0
1653385590023044330,3559.0,95.0
1653385590107943994,3559.0,95.0
1653385590185195203,3559.0,95.0
1653385590283598797,3531.0,96.0
1653385590390990494,3531.0,96.0
1653385590474341487,3531.0,96.0
1653385590569690418,3527.0,96.0
1653385590651270518,3527.0,96.0
1653385590729493449,3527.0,96.0
1653385590808495292,3527.0,96.0
1653385590904906007,3517.0,81.0
1653385590970698441,3517.0,81.0
1653385591067323445,3517.0,81.0
1653385591130157871,3517.0,81.0
1653385591227860850,3499.0,65.0
1653385591307747187,3499.0,65.0
1653385591389593994,3499.0,65.0
1653385591466827515,3499.0,65.0
1653385591560643354,2791.0,0.0
1653385591640300377,780.0,67.0
1653385591724384799,780.0,67.0
1653385591801462856,1383.0,100.0
1653385591898401477,1383.0,100.0
1653385591980650546,1383.0,100.0
1653385592058958491,1383.0,100.0
1653385592138954226,1383.0,100.0
1653385592219845284,1383.0,100.0
1653385592299816984,1383.0,100.0
1653385592377261922,1391.0,100.0
1653385592440757794,1391.0,100.0
1653385592555396312,1391.0,100.0
1653385592620478657,1391.0,100.0
1653385592715062667,1392.0,100.0
1653385592776474362,1392.0,100.0
1653385592873872913,1392.0,100.0
1653385592941229550,1392.0,100.0
1653385593033005305,1442.0,100.0
1653385593115863903,1442.0,100.0
1653385593194954315,1442.0,100.0
1653385593276778303,1442.0,100.0
1653385593368986776,1445.0,100.0
1653385593435787768,1445.0,100.0
1653385593530972737,1445.0,100.0
1653385593596622582,1445.0,100.0
1653385593692231003,1454.0,100.0
1653385593772024455,1454.0,100.0
1653385593848735213,1454.0,100.0
1653385593917610369,1454.0,100.0
1653385594013993012,1475.0,100.0
1653385594089524014,1475.0,100.0
1653385594169470176,1475.0,100.0
1653385594252411097,1475.0,100.0
1653385594346596875,1499.0,100.0
1653385594410984368,1499.0,100.0
1653385594505086507,1499.0,100.0
1653385594571195604,1499.0,100.0
1653385594667279546,1518.0,100.0
1653385594733752551,1518.0,100.0
1653385594829778943,1518.0,100.0
1653385594906586618,1518.0,100.0
1653385594985870536,1521.0,100.0
1653385595066746663,1521.0,100.0
1653385595150810895,1521.0,100.0
1653385595228648168,1521.0,100.0
1653385595327055915,1531.0,100.0
1653385595390701669,1531.0,100.0
1653385595484447042,1531.0,100.0
1653385595549297826,1531.0,100.0
1653385595645678088,1560.0,95.0
1653385595707360433,1560.0,95.0
1653385595803544778,1560.0,95.0
1653385595866588504,1560.0,95.0
1653385595962931911,1563.0,95.0
1653385596044361966,1563.0,95.0
1653385596122913499,1563.0,95.0
1653385596203383148,1563.0,95.0
1653385596286924759,1567.0,95.0
1653385596365386828,1567.0,95.0
1653385596445045347,1567.0,95.0
1653385596524126849,1567.0,95.0
1653385596618659352,1575.0,95.0
1653385596680832270,1575.0,95.0
1653385596778349036,1575.0,95.0
1653385596845043392,1575.0,95.0
1653385596941897400,1577.0,95.0
1653385597018458063,1577.0,95.0
1653385597100777390,1577.0,95.0
1653385597167336686,1577.0,95.0
1653385597260053540,1578.0,96.0
1653385597341102510,1578.0,96.0
1653385597422896540,1578.0,96.0
1653385597500777218,1578.0,96.0
1653385597579241898,1585.0,96.0
1653385597661479848,1585.0,96.0
1653385597741012026,1585.0,96.0
1653385597821355461,1585.0,96.0
1653385597916671636,1591.0,96.0
1653385597983800449,1591.0,96.0
1653385598076701292,1591.0,96.0
1653385598143525049,1591.0,96.0
1653385598236637111,1554.0,96.0
1653385598315210426,1554.0,96.0
1653385598396685592,1554.0,96.0
1653385598474136393,1554.0,96.0
1653385598558315113,1535.0,96.0
1653385598638810265,1535.0,96.0
1653385598717799413,1535.0,96.0
1653385598800083342,1535.0,96.0
1653385598880765204,1534.0,96.0
1653385598957667247,1534.0,96.0
1653385599037375795,1534.0,96.0
1653385599118809427,1534.0,96.0
1653385599215848784,1517.0,96.0
1653385599323164016,1517.0,96.0
1653385599404599207,1517.0,96.0
1653385599504543206,1502.0,96.0
1653385599567510478,1502.0,96.0
1653385599660484917,1502.0,96.0
1653385599727732651,1502.0,96.0
1653385599821607874,1514.0,92.0
1653385599902474707,1514.0,92.0
1653385599984475819,1514.0,92.0
1653385600045892040,1514.0,92.0
1653385600144440356,1482.0,93.0
1653385600225575329,1482.0,93.0
1653385600303066877,1482.0,93.0
1653385600384181288,1482.0,93.0
1653385600460962250,1462.0,93.0
1653385600540594245,1462.0,93.0
1653385600624346755,1462.0,93.0
1653385600703480499,1462.0,93.0
1653385600795905729,1438.0,93.0
1653385600861217015,1438.0,93.0
1653385600961041115,1438.0,93.0
1653385601024187142,1438.0,93.0
1653385601121628864,1412.0,93.0
1653385601184376825,1412.0,93.0
1653385601277790344,1412.0,93.0
1653385601341247522,1412.0,93.0
1653385601436162669,1397.0,93.0
1653385601521113254,1397.0,93.0
1653385601600685085,1397.0,93.0
1653385601663187673,1397.0,93.0
1653385601761206262,1372.0,93.0
1653385601835858152,1372.0,93.0
1653385601919630160,1372.0,93.0
1653385601983933779,1372.0,93.0
1653385602078541171,1339.0,96.0
1653385602161584233,1339.0,96.0
1653385602237811829,1339.0,96.0
1653385602316194424,1339.0,96.0
1653385602400187082,1321.0,96.0
1653385602481901830,1321.0,96.0
1653385602560479229,1321.0,96.0
1653385602639994541,1321.0,96.0
1653385602734758159,1303.0,96.0
1653385602799495193,1303.0,96.0
1653385602898139261,1303.0,96.0
1653385602957839664,1303.0,96.0
1653385603058589671,1281.0,96.0
1653385603122213275,1281.0,96.0
1653385603215440837,1281.0,96.0
1653385603278935797,1281.0,96.0
1653385603377815942,1266.0,96.0
1653385603456893956,1266.0,96.0
1653385603536987576,1266.0,96.0
1653385603601938542,1266.0,96.0
1653385603697209778,1248.0,100.0
1653385603777048936,1248.0,100.0
1653385603855018690,1248.0,100.0
1653385603936161917,1248.0,100.0
1653385604016463933,1222.0,100.0
1653385604095616321,1222.0,100.0
1653385604177874488,1222.0,100.0
1653385604259134606,1222.0,100.0
1653385604353654591,1198.0,100.0
1653385604416283014,1198.0,100.0
1653385604513298672,1198.0,100.0
1653385604574352990,1198.0,100.0
1653385604671461351,1188.0,100.0
1653385604739027315,1188.0,100.0
1653385604829887486,1188.0,100.0
1653385604894671328,1188.0,100.0
1653385604990728917,1168.0,100.0
1653385605070301231,1168.0,100.0
1653385605152191009,1168.0,100.0
1653385605233893477,1168.0,100.0
1653385605312336708,1148.0,100.0
1653385605392826410,1148.0,100.0
1653385605473377976,1148.0,100.0
1653385605550186090,1148.0,100.0
1653385605650206606,1126.0,100.0
1653385605716567268,1126.0,100.0
1653385605810610110,1126.0,100.0
1653385605872576302,1126.0,100.0
1653385605967708630,1109.0,100.0
1653385606033602992,1109.0,100.0
1653385606128785763,1109.0,100.0
1653385606194963943,1109.0,100.0
1653385606289819080,1090.0,100.0
1653385606353825324,1090.0,100.0
1653385606449062822,1090.0,100.0
1653385606514512532,1090.0,100.0
1653385606612133828,1077.0,100.0
1653385606688493046,1077.0,100.0
1653385606768270059,1077.0,100.0
1653385606850794185,1077.0,100.0
1653385606928501062,1055.0,100.0
1653385607008832196,1055.0,100.0
1653385607087330460,1055.0,100.0
1653385607170094561,1055.0,100.0
1653385607266983177,1027.0,100.0
1653385607335452616,1027.0,100.0
1653385607408767484,1027.0,100.0
1653385607487972006,1027.0,100.0
1653385607585194971,1012.0,100.0
1653385607650998007,1012.0,100.0
1653385607748824491,1012.0,100.0
1653385607812123777,1012.0,100.0
1653385607905343747,1010.0,100.0
1653385607972081218,1010.0,100.0
1653385608065580966,1010.0,100.0
1653385608131729372,1010.0,100.0
1653385608225863204,995.0,100.0
1653385608308104783,995.0,100.0
1653385608390077576,995.0,100.0
1653385608465624884,995.0,100.0
1653385608549145997,974.0,100.0
1653385608628623558,974.0,100.0
1653385608722151170,974.0,100.0
1653385608834051636,958.0,100.0
1653385608915332646,958.0,100.0
1653385608996640941,958.0,100.0
1653385609077863399,958.0,100.0
1653385609169386945,939.0,100.0
1653385609285185365,939.0,100.0
1653385609360280204,939.0,100.0
1653385609459252173,921.0,100.0
