%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1653386233472944643,1500,1500,1416,1457,1500,1510,1500,1500
1653386233480310603,1500,1500,1416,1457,1500,1500,1500,1500
1653386233508703922,1500,1500,1416,1457,1500,1500,1500,1500
1653386233509768171,1500,1500,1416,1457,1500,1510,1500,1500
1653386233534753581,1500,1500,1416,1457,1500,1500,1500,1500
1653386233542803863,1500,1500,1416,1457,1500,1500,1500,1500
1653386233547816215,1500,1500,1415,1457,1500,1510,1500,1500
1653386233573122195,1500,1500,1415,1457,1500,1500,1500,1500
1653386233580586407,1500,1500,1415,1457,1500,1500,1500,1500
1653386233607921871,1500,1500,1415,1457,1500,1510,1500,1500
1653386233611914173,1500,1500,1415,1457,1500,1500,1500,1500
1653386233615520404,1500,1500,1415,1457,1500,1500,1500,1500
1653386233639486758,1500,1500,1415,1457,1500,1510,1500,1500
1653386233645748038,1500,1500,1416,1457,1500,1500,1500,1500
1653386233671438886,1500,1500,1416,1457,1500,1500,1500,1500
1653386233678245489,1500,1500,1416,1457,1500,1510,1500,1500
1653386233696407394,1500,1500,1416,1457,1500,1500,1500,1500
1653386233707352245,1500,1500,1416,1457,1500,1500,1500,1500
1653386233709882950,1500,1500,1417,1457,1500,1510,1500,1500
1653386233736404019,1500,1500,1417,1457,1500,1500,1500,1500
1653386233740700396,1500,1500,1417,1457,1500,1500,1500,1500
1653386233770952911,1500,1500,1417,1457,1500,1510,1500,1500
1653386233774718080,1500,1500,1417,1457,1500,1500,1500,1500
1653386233782319285,1500,1500,1417,1457,1500,1500,1500,1500
1653386233803121111,1500,1500,1417,1457,1500,1510,1500,1500
1653386233809685132,1500,1500,1417,1457,1500,1500,1500,1500
1653386233836251900,1500,1500,1417,1457,1500,1500,1500,1500
1653386233840505808,1500,1500,1417,1457,1500,1510,1500,1500
1653386233868572124,1500,1500,1417,1457,1500,1500,1500,1500
1653386233871204682,1500,1500,1417,1457,1500,1500,1500,1500
1653386233874126730,1500,1500,1417,1457,1500,1510,1500,1500
1653386233903509578,1500,1500,1417,1457,1500,1500,1500,1500
1653386233909706017,1500,1500,1417,1457,1500,1500,1500,1500
1653386233936209196,1500,1500,1417,1457,1500,1510,1500,1500
1653386233940455903,1500,1500,1417,1457,1500,1500,1500,1500
1653386233940823031,1500,1500,1416,1457,1500,1500,1500,1500
1653386233968525807,1500,1500,1416,1457,1500,1510,1500,1500
1653386233971437803,1500,1500,1416,1457,1500,1500,1500,1500
1653386234000644876,1500,1500,1416,1457,1500,1500,1500,1500
1653386234007197327,1500,1500,1416,1457,1500,1510,1500,1500
1653386234029044699,1500,1500,1416,1457,1500,1500,1500,1500
1653386234036568447,1500,1500,1416,1457,1500,1500,1500,1500
1653386234040814787,1500,1500,1416,1457,1500,1510,1500,1500
1653386234067235015,1500,1500,1416,1457,1500,1500,1500,1500
1653386234070147142,1500,1500,1417,1457,1500,1500,1500,1500
1653386234094340397,1500,1500,1417,1457,1500,1510,1500,1500
1653386234100962089,1500,1500,1417,1457,1500,1500,1500,1500
1653386234107273107,1500,1500,1417,1457,1500,1500,1500,1500
1653386234132339142,1500,1500,1417,1457,1500,1510,1500,1500
1653386234139761980,1500,1500,1417,1457,1500,1500,1500,1500
1653386234167304487,1500,1500,1417,1457,1500,1500,1500,1500
1653386234169898441,1500,1500,1418,1457,1500,1510,1500,1500
1653386234189451879,1500,1500,1418,1457,1501,1500,1500,1500
1653386234197847401,1500,1500,1418,1457,1501,1500,1500,1500
1653386234205394197,1500,1500,1418,1457,1501,1500,1500,1500
1653386234233664547,1500,1500,1418,1457,1501,1500,1500,1500
1653386234240359998,1500,1500,1418,1457,1501,1500,1500,1500
1653386234255315232,1500,1500,1418,1457,1501,1500,1500,1500
1653386234269129175,1500,1500,1418,1457,1501,1500,1500,1500
1653386234270556558,1500,1500,1418,1457,1501,1500,1500,1500
1653386234300393444,1500,1500,1418,1457,1501,1500,1500,1500
1653386234303592170,1500,1500,1418,1457,1501,1500,1500,1500
1653386234332033495,1500,1500,1418,1457,1501,1500,1500,1500
1653386234337079044,1500,1500,1418,1457,1501,1500,1500,1500
1653386234347714554,1500,1500,1418,1457,1501,1500,1500,1500
1653386234367627229,1500,1500,1418,1457,1501,1500,1500,1500
1653386234370496326,1500,1500,1418,1457,1501,1500,1500,1500
1653386234396005474,1500,1500,1418,1457,1501,1500,1500,1500
1653386234401709445,1500,1500,1418,1457,1501,1500,1500,1500
1653386234413612132,1500,1500,1418,1457,1501,1500,1500,1500
1653386234431607827,1500,1500,1418,1457,1501,1500,1500,1500
1653386234439813722,1500,1500,1418,1457,1501,1500,1500,1500
1653386234463395880,1500,1500,1418,1457,1501,1500,1500,1500
1653386234468392841,1500,1500,1418,1457,1501,1500,1500,1500
1653386234496742170,1500,1500,1418,1457,1501,1500,1500,1500
1653386234499642618,1500,1500,1419,1457,1501,1500,1500,1500
1653386234512269184,1500,1500,1419,1457,1501,1500,1500,1500
1653386234528902659,1500,1500,1419,1457,1501,1500,1500,1500
1653386234531546826,1500,1500,1419,1457,1501,1500,1500,1500
1653386234564820044,1500,1500,1419,1457,1501,1500,1500,1500
1653386234569822658,1500,1500,1419,1457,1501,1500,1500,1500
1653386234590984907,1500,1500,1419,1457,1501,1500,1500,1500
1653386234597310833,1500,1500,1419,1457,1501,1500,1500,1500
1653386234602464747,1500,1500,1419,1457,1501,1500,1500,1500
1653386234628852368,1500,1500,1419,1457,1501,1500,1500,1500
1653386234640352554,1500,1500,1419,1457,1501,1500,1500,1500
1653386234661324124,1500,1500,1419,1457,1501,1500,1500,1500
1653386234668081445,1500,1500,1420,1457,1501,1500,1500,1500
1653386234672271242,1500,1500,1420,1457,1501,1500,1500,1500
1653386234696467848,1500,1500,1420,1457,1501,1500,1500,1500
1653386234701854519,1500,1500,1420,1457,1501,1500,1500,1500
1653386234725799387,1500,1500,1420,1457,1501,1500,1500,1500
1653386234727527157,1500,1500,1420,1457,1501,1500,1500,1500
1653386234748381211,1500,1500,1420,1457,1501,1500,1500,1500
1653386234760741077,1500,1500,1420,1457,1501,1500,1500,1500
1653386234767448689,1500,1500,1421,1457,1501,1500,1500,1500
1653386234793947061,1500,1500,1421,1457,1501,1500,1500,1500
1653386234798134160,1500,1500,1421,1457,1501,1500,1500,1500
1653386234828343054,1500,1500,1421,1457,1501,1500,1500,1500
1653386234830017308,1500,1500,1421,1457,1501,1500,1500,1500
1653386234833370312,1500,1500,1421,1457,1501,1500,1500,1500
1653386234860045686,1500,1500,1421,1457,1501,1500,1500,1500
1653386234863524897,1500,1500,1421,1457,1501,1500,1500,1500
1653386234894278874,1500,1500,1421,1457,1501,1500,1500,1500
1653386234900384141,1500,1500,1421,1457,1501,1500,1500,1500
1653386234913180025,1500,1500,1421,1457,1501,1500,1500,1500
1653386234928263563,1500,1500,1421,1457,1501,1500,1500,1500
1653386234929637546,1500,1500,1422,1457,1501,1500,1500,1500
1653386234958934021,1500,1500,1422,1457,1501,1500,1500,1500
1653386234966546998,1500,1500,1421,1457,1501,1500,1500,1500
1653386234991239468,1500,1500,1421,1457,1501,1500,1500,1500
1653386234993092466,1500,1500,1421,1457,1501,1500,1500,1500
1653386234998744861,1500,1500,1421,1457,1501,1500,1500,1500
1653386235027590126,1500,1500,1421,1457,1501,1500,1500,1500
1653386235030589828,1500,1500,1421,1457,1501,1500,1500,1500
1653386235056791598,1500,1500,1421,1457,1501,1500,1500,1500
1653386235059703856,1500,1500,1422,1457,1501,1500,1500,1500
1653386235072139085,1500,1500,1422,1457,1501,1500,1500,1500
1653386235091071615,1500,1500,1422,1457,1501,1500,1500,1500
1653386235097965231,1500,1500,1422,1457,1501,1500,1500,1500
1653386235125288249,1500,1500,1422,1457,1501,1500,1500,1500
1653386235129318196,1500,1500,1423,1457,1501,1500,1500,1500
1653386235149866669,1500,1500,1423,1457,1501,1500,1500,1500
1653386235156776650,1500,1500,1423,1457,1501,1500,1500,1500
1653386235164065090,1500,1500,1422,1457,1501,1500,1500,1500
1653386235190519447,1500,1500,1422,1457,1501,1500,1500,1500
1653386235195633804,1500,1500,1422,1457,1501,1500,1500,1500
1653386235224823710,1500,1500,1422,1457,1501,1500,1500,1500
1653386235229171816,1500,1500,1422,1457,1501,1500,1500,1500
1653386235234989017,1500,1500,1422,1457,1501,1500,1500,1500
1653386235257455879,1500,1500,1422,1457,1501,1500,1500,1500
1653386235262954997,1500,1500,1421,1457,1501,1500,1500,1500
1653386235289932014,1500,1500,1421,1457,1501,1500,1500,1500
1653386235295500716,1500,1500,1421,1457,1501,1500,1500,1500
1653386235311827823,1500,1500,1421,1457,1501,1500,1500,1500
1653386235320986505,1500,1500,1421,1457,1501,1500,1500,1500
1653386235327377457,1500,1500,1421,1457,1501,1500,1500,1500
1653386235357255283,1500,1500,1421,1457,1501,1500,1500,1500
1653386235366369713,1500,1500,1421,1457,1501,1500,1500,1500
1653386235387590745,1500,1500,1421,1457,1501,1500,1500,1500
1653386235390449552,1500,1500,1421,1457,1501,1500,1500,1500
1653386235392477871,1500,1500,1421,1457,1501,1500,1500,1500
1653386235420859081,1500,1500,1421,1457,1501,1500,1500,1500
1653386235429356271,1500,1500,1421,1457,1501,1500,1500,1500
1653386235454289778,1500,1500,1421,1457,1501,1500,1500,1500
1653386235460651284,1500,1500,1421,1457,1501,1500,1500,1500
1653386235472338382,1500,1500,1421,1457,1501,1500,1500,1500
1653386235487692391,1500,1500,1421,1457,1501,1500,1500,1500
1653386235489993439,1500,1500,1422,1457,1501,1500,1500,1500
1653386235519873235,1500,1500,1422,1457,1501,1500,1500,1500
1653386235523731982,1500,1500,1422,1457,1501,1500,1500,1500
1653386235552123591,1500,1500,1422,1457,1501,1500,1500,1500
1653386235555404163,1500,1500,1422,1457,1501,1500,1500,1500
1653386235559339531,1500,1500,1422,1457,1501,1500,1500,1500
1653386235587437293,1500,1500,1422,1458,1501,1500,1500,1500
1653386235590282874,1500,1500,1422,1458,1501,1500,1500,1500
1653386235620706971,1500,1500,1422,1458,1501,1500,1500,1500
1653386235627375648,1500,1500,1422,1458,1501,1500,1500,1500
1653386235630007590,1500,1500,1422,1458,1501,1500,1500,1500
1653386235651912487,1500,1500,1422,1458,1501,1500,1500,1500
1653386235658564598,1500,1500,1421,1458,1501,1500,1500,1500
1653386235689693572,1500,1500,1421,1458,1501,1500,1500,1500
1653386235691586771,1500,1500,1421,1458,1501,1500,1500,1500
1653386235713513156,1500,1500,1421,1458,1501,1500,1500,1500
1653386235721368463,1500,1500,1421,1458,1501,1500,1500,1500
1653386235722596011,1500,1500,1421,1458,1501,1500,1500,1500
1653386235751545621,1500,1500,1421,1458,1501,1500,1500,1500
1653386235760068046,1500,1500,1420,1458,1501,1500,1500,1500
1653386235784644816,1500,1500,1420,1458,1501,1500,1500,1500
1653386235789143090,1500,1500,1420,1458,1501,1500,1500,1500
1653386235809200330,1500,1500,1420,1458,1502,1500,1500,1500
1653386235817130010,1500,1500,1420,1458,1502,1500,1500,1500
1653386235819068537,1500,1500,1420,1458,1502,1500,1500,1500
1653386235850831886,1500,1500,1420,1458,1502,1500,1500,1500
1653386235855754978,1500,1500,1420,1458,1502,1500,1500,1500
1653386235872006938,1500,1500,1420,1458,1502,1500,1500,1500
1653386235885737843,1500,1500,1420,1458,1502,1500,1500,1500
1653386235887332348,1500,1500,1420,1458,1502,1500,1500,1500
1653386235917589462,1500,1500,1420,1458,1502,1500,1500,1500
1653386235920635162,1500,1500,1420,1458,1502,1500,1500,1500
1653386235950363501,1500,1500,1420,1458,1502,1500,1500,1500
1653386235959010338,1500,1500,1420,1458,1502,1500,1500,1500
1653386235959828400,1500,1500,1420,1458,1502,1500,1500,1500
1653386235981105142,1500,1500,1420,1458,1502,1500,1500,1500
1653386235988756623,1500,1500,1420,1458,1502,1500,1500,1500
1653386236016647082,1500,1500,1420,1458,1502,1500,1500,1500
1653386236023073918,1500,1500,1420,1458,1502,1500,1500,1500
1653386236032281953,1500,1500,1420,1458,1502,1500,1500,1500
1653386236047782876,1500,1500,1420,1457,1502,1500,1500,1500
1653386236053377401,1500,1500,1420,1457,1502,1500,1500,1500
1653386236081399348,1500,1500,1420,1457,1502,1500,1500,1500
1653386236088415489,1500,1500,1420,1457,1502,1500,1500,1500
1653386236114144675,1500,1500,1420,1457,1502,1500,1500,1500
1653386236120395050,1500,1500,1420,1457,1502,1500,1500,1500
1653386236126317171,1500,1500,1420,1457,1502,1500,1500,1500
1653386236151156755,1500,1500,1420,1457,1502,1500,1500,1500
1653386236156895015,1500,1500,1421,1457,1502,1500,1500,1500
1653386236180339606,1500,1500,1421,1457,1502,1500,1500,1500
1653386236182630773,1500,1500,1422,1457,1502,1500,1500,1500
1653386236191055551,1500,1500,1422,1457,1502,1500,1500,1500
1653386236214250710,1500,1500,1422,1457,1502,1500,1500,1500
1653386236219657895,1500,1500,1422,1457,1502,1500,1500,1500
1653386236248359413,1500,1500,1422,1457,1502,1500,1500,1500
1653386236252292795,1500,1500,1423,1457,1502,1500,1500,1500
1653386236280858573,1500,1500,1423,1457,1502,1500,1500,1500
1653386236286102934,1500,1500,1423,1457,1502,1500,1500,1500
1653386236290323144,1500,1500,1423,1457,1502,1500,1500,1500
1653386236312080752,1500,1500,1423,1457,1502,1500,1500,1500
1653386236318462922,1500,1500,1423,1457,1502,1500,1500,1500
1653386236348819395,1500,1500,1423,1457,1502,1500,1500,1500
1653386236351474262,1500,1500,1423,1457,1502,1500,1500,1500
1653386236354029040,1500,1500,1424,1457,1502,1500,1500,1500
1653386236376737945,1500,1500,1424,1457,1502,1500,1500,1500
1653386236381865743,1500,1500,1424,1457,1502,1500,1500,1500
1653386236411858401,1500,1500,1424,1457,1502,1500,1500,1500
1653386236417527258,1500,1500,1424,1457,1502,1500,1500,1500
1653386236443000824,1500,1500,1424,1457,1502,1500,1500,1500
1653386236447400868,1500,1500,1424,1457,1502,1500,1500,1500
1653386236453912892,1500,1500,1423,1457,1502,1500,1500,1500
1653386236477457040,1500,1500,1423,1457,1502,1500,1500,1500
1653386236481065414,1500,1500,1423,1457,1502,1500,1500,1500
1653386236507979110,1500,1500,1423,1457,1502,1500,1500,1500
1653386236513647998,1500,1500,1423,1457,1502,1500,1500,1500
1653386236526314548,1500,1500,1423,1457,1502,1500,1500,1500
1653386236541549127,1500,1500,1423,1457,1502,1500,1500,1500
1653386236548385812,1500,1500,1424,1457,1502,1500,1500,1500
1653386236576161659,1500,1500,1424,1457,1502,1500,1500,1500
1653386236579422256,1500,1500,1425,1457,1502,1500,1500,1500
1653386236607901411,1500,1500,1425,1457,1502,1500,1500,1500
1653386236608614740,1500,1500,1425,1457,1502,1500,1500,1500
1653386236617150786,1500,1500,1426,1457,1502,1500,1500,1500
1653386236642303554,1500,1500,1426,1457,1502,1500,1500,1500
1653386236649111741,1500,1500,1426,1457,1502,1500,1500,1500
1653386236676235489,1500,1500,1426,1457,1502,1500,1500,1500
1653386236679712802,1500,1500,1426,1457,1502,1500,1500,1500
1653386236686223937,1500,1500,1426,1457,1502,1500,1500,1500
1653386236706806262,1500,1500,1426,1457,1502,1500,1500,1500
1653386236708799658,1500,1500,1426,1457,1502,1500,1500,1500
1653386236740234273,1500,1500,1426,1457,1502,1500,1500,1500
1653386236741922660,1500,1500,1426,1457,1502,1500,1500,1500
1653386236770098256,1500,1500,1426,1457,1502,1500,1500,1500
1653386236772186392,1500,1500,1426,1457,1502,1500,1500,1500
1653386236779274931,1500,1500,1426,1457,1502,1500,1500,1500
1653386236806666244,1500,1500,1426,1457,1502,1500,1500,1500
1653386236808428057,1500,1500,1427,1457,1502,1500,1500,1500
1653386236839032167,1500,1500,1427,1457,1502,1500,1500,1500
1653386236841105100,1500,1500,1427,1457,1502,1500,1500,1500
1653386236846956741,1500,1500,1427,1457,1502,1500,1500,1500
1653386236871548673,1500,1500,1427,1457,1502,1500,1500,1500
1653386236879256879,1500,1500,1428,1457,1502,1500,1500,1500
1653386236906440692,1500,1500,1428,1457,1502,1500,1500,1500
1653386236908550349,1500,1500,1428,1457,1502,1500,1500,1500
1653386236929700491,1500,1500,1428,1457,1502,1500,1500,1500
1653386236939664050,1500,1500,1428,1457,1502,1500,1500,1500
1653386236944626390,1500,1500,1429,1457,1502,1500,1500,1500
1653386236970661650,1500,1500,1429,1457,1502,1500,1500,1500
1653386236977946084,1500,1500,1429,1457,1502,1500,1500,1500
1653386237006891712,1500,1500,1429,1457,1502,1500,1500,1500
1653386237009470697,1500,1500,1429,1457,1502,1500,1500,1500
1653386237009718457,1500,1500,1429,1457,1502,1500,1500,1500
1653386237037280294,1500,1500,1429,1457,1502,1500,1500,1500
1653386237040800632,1500,1500,1429,1457,1502,1500,1500,1500
1653386237071730293,1500,1500,1429,1457,1502,1500,1500,1500
1653386237080080685,1500,1500,1430,1457,1502,1500,1500,1500
1653386237090179979,1500,1500,1430,1457,1503,1500,1500,1500
1653386237104185732,1500,1500,1430,1457,1503,1500,1500,1500
1653386237108601239,1500,1500,1430,1457,1503,1500,1500,1500
1653386237138203099,1500,1500,1430,1457,1503,1500,1500,1500
1653386237142257181,1500,1500,1430,1457,1503,1500,1500,1500
1653386237170199002,1500,1500,1430,1457,1503,1500,1500,1500
1653386237172007248,1500,1500,1430,1457,1503,1500,1500,1500
1653386237173685564,1500,1500,1431,1457,1503,1500,1500,1500
1653386237203541096,1500,1500,1431,1457,1503,1500,1500,1500
1653386237208309021,1500,1500,1431,1457,1503,1500,1500,1500
1653386237236753161,1500,1500,1431,1457,1503,1500,1500,1500
1653386237241132333,1500,1500,1432,1457,1503,1500,1500,1500
1653386237263235170,1500,1500,1432,1457,1503,1500,1500,1500
1653386237269825650,1500,1500,1432,1457,1503,1500,1500,1500
1653386237275479357,1500,1500,1432,1457,1503,1500,1500,1500
1653386237301579181,1500,1500,1432,1457,1503,1500,1500,1500
1653386237309333763,1500,1500,1432,1457,1503,1500,1500,1500
1653386237331386892,1500,1500,1432,1457,1503,1500,1500,1500
1653386237338230638,1500,1500,1432,1457,1503,1500,1500,1500
1653386237342145304,1500,1500,1432,1457,1503,1500,1500,1500
1653386237368372468,1500,1500,1432,1457,1503,1500,1500,1500
1653386237369997178,1500,1500,1433,1457,1503,1500,1500,1500
1653386237401742928,1500,1500,1433,1457,1503,1500,1500,1500
1653386237409449235,1500,1500,1433,1457,1503,1500,1500,1500
1653386237424117040,1500,1500,1433,1457,1503,1500,1500,1500
1653386237432928616,1500,1500,1433,1457,1503,1500,1500,1500
1653386237441061649,1500,1500,1433,1457,1503,1500,1500,1500
1653386237468184592,1500,1500,1433,1457,1503,1500,1500,1500
1653386237475719502,1500,1500,1433,1457,1503,1500,1500,1500
1653386237491267433,1500,1500,1433,1457,1503,1500,1500,1500
1653386237499812493,1500,1500,1433,1457,1503,1500,1500,1500
1653386237506816998,1500,1500,1433,1457,1503,1500,1500,1500
1653386237533040876,1500,1500,1433,1457,1503,1500,1500,1500
1653386237540871030,1500,1500,1432,1457,1503,1500,1500,1500
1653386237568258063,1500,1500,1432,1457,1503,1500,1500,1500
1653386237575476810,1500,1500,1433,1457,1503,1500,1500,1500
1653386237585345996,1500,1500,1433,1457,1503,1500,1500,1500
1653386237600387850,1500,1500,1433,1457,1503,1500,1500,1500
1653386237607463149,1500,1500,1433,1457,1503,1500,1500,1500
1653386237637805809,1500,1500,1433,1457,1503,1500,1500,1500
1653386237638676823,1500,1500,1433,1457,1503,1500,1500,1500
1653386237648752146,1500,1500,1433,1457,1503,1500,1500,1500
1653386237667663171,1500,1500,1433,1457,1503,1500,1500,1500
1653386237669996034,1500,1500,1433,1457,1503,1500,1500,1500
1653386237696906534,1500,1500,1433,1457,1503,1500,1500,1500
1653386237701030373,1500,1500,1434,1457,1503,1500,1500,1500
1653386237731742918,1500,1500,1434,1457,1503,1500,1500,1500
1653386237738972372,1500,1500,1434,1457,1503,1500,1500,1500
1653386237747909377,1500,1500,1434,1457,1503,1500,1500,1500
1653386237764808186,1500,1500,1434,1457,1503,1500,1500,1500
1653386237769212207,1500,1500,1434,1457,1503,1500,1500,1500
1653386237795924654,1500,1500,1434,1457,1503,1500,1500,1500
1653386237801826182,1500,1500,1434,1457,1503,1500,1500,1500
1653386237825219596,1500,1500,1434,1457,1503,1500,1500,1500
1653386237829085568,1500,1500,1434,1457,1503,1500,1500,1500
1653386237834775657,1500,1500,1434,1457,1503,1500,1500,1500
1653386237863834999,1500,1500,1434,1457,1503,1500,1500,1500
1653386237868799234,1500,1500,1434,1457,1503,1500,1500,1500
1653386237896949851,1500,1500,1434,1457,1503,1500,1500,1500
1653386237901104236,1500,1500,1434,1457,1503,1500,1500,1500
1653386237905962605,1500,1500,1434,1457,1503,1500,1500,1500
1653386237929825744,1500,1500,1434,1457,1503,1500,1500,1500
1653386237931522511,1500,1500,1434,1457,1503,1500,1500,1500
1653386237961395677,1500,1500,1434,1457,1503,1500,1500,1500
1653386237970557918,1500,1500,1434,1457,1503,1500,1500,1500
1653386237971149714,1500,1500,1434,1457,1503,1500,1500,1500
1653386237996376454,1500,1500,1434,1457,1503,1500,1500,1500
1653386238002614132,1500,1500,1434,1457,1503,1500,1500,1500
1653386238028122551,1500,1500,1434,1457,1503,1500,1500,1500
1653386238032638629,1500,1500,1434,1457,1503,1500,1500,1500
1653386238061622284,1500,1500,1434,1457,1503,1500,1500,1500
1653386238066598155,1500,1500,1434,1457,1504,1500,1500,1500
1653386238069589221,1500,1500,1434,1457,1504,1500,1500,1500
1653386238094907812,1500,1500,1434,1457,1504,1500,1500,1500
1653386238101070168,1500,1500,1433,1457,1504,1500,1500,1500
1653386238128659193,1500,1500,1433,1457,1504,1500,1500,1500
1653386238133015325,1500,1500,1433,1457,1504,1500,1500,1500
1653386238146033621,1500,1500,1433,1457,1504,1500,1500,1500
1653386238160070180,1500,1500,1433,1457,1504,1500,1500,1500
1653386238166812802,1500,1500,1434,1457,1504,1500,1500,1500
1653386238194840976,1500,1500,1434,1457,1504,1500,1500,1500
1653386238199649011,1500,1500,1434,1457,1504,1500,1500,1500
1653386238226693272,1500,1500,1434,1457,1504,1500,1500,1500
1653386238228134322,1500,1500,1434,1457,1504,1500,1500,1500
1653386238230319505,1500,1500,1434,1457,1504,1500,1500,1500
1653386238258731160,1500,1500,1434,1457,1504,1500,1500,1500
1653386238261777444,1500,1500,1434,1457,1504,1500,1500,1500
1653386238291669658,1500,1500,1434,1457,1504,1500,1500,1500
1653386238299976935,1500,1500,1434,1457,1504,1500,1500,1500
1653386238304307654,1500,1500,1434,1457,1504,1500,1500,1500
1653386238328568756,1500,1500,1434,1457,1504,1500,1500,1500
1653386238330514419,1500,1500,1434,1457,1504,1500,1500,1500
1653386238357898130,1500,1500,1434,1457,1504,1500,1500,1500
1653386238361307007,1500,1500,1434,1457,1504,1500,1500,1500
1653386238387633534,1500,1500,1434,1457,1504,1500,1500,1500
1653386238391270596,1500,1500,1434,1457,1504,1500,1500,1500
1653386238396396081,1500,1500,1435,1457,1504,1500,1500,1500
1653386238423603622,1500,1500,1435,1457,1504,1500,1500,1500
1653386238428587612,1500,1500,1435,1457,1504,1500,1500,1500
1653386238457398175,1500,1500,1435,1457,1504,1500,1500,1500
1653386238461869157,1500,1500,1435,1457,1504,1500,1500,1500
1653386238466780843,1500,1500,1435,1457,1504,1500,1500,1500
1653386238490965120,1500,1500,1435,1457,1504,1500,1500,1500
1653386238495104779,1500,1500,1436,1457,1504,1500,1500,1500
1653386238523609240,1500,1500,1436,1457,1504,1500,1500,1500
1653386238529356588,1500,1500,1436,1457,1504,1500,1500,1500
1653386238546552578,1500,1500,1436,1457,1504,1500,1500,1500
1653386238557458834,1500,1500,1436,1457,1504,1500,1500,1500
1653386238561584583,1500,1500,1436,1457,1504,1500,1500,1500
1653386238590550965,1500,1500,1436,1457,1504,1500,1500,1500
1653386238592727535,1500,1500,1437,1457,1504,1500,1500,1500
1653386238620578036,1500,1500,1437,1457,1504,1500,1500,1500
1653386238621555078,1500,1500,1437,1457,1504,1500,1500,1500
1653386238627035849,1500,1500,1437,1457,1504,1500,1500,1500
1653386238657256636,1500,1500,1437,1457,1504,1500,1500,1500
1653386238659897166,1500,1500,1437,1457,1504,1500,1500,1500
1653386238687767130,1500,1500,1437,1457,1504,1500,1500,1500
1653386238690476631,1500,1500,1437,1457,1504,1500,1500,1500
1653386238706646525,1500,1500,1437,1457,1505,1500,1500,1500
1653386238721988120,1500,1500,1437,1457,1505,1500,1500,1500
1653386238727227836,1500,1500,1436,1457,1505,1500,1500,1500
1653386238753577639,1500,1500,1436,1457,1505,1500,1500,1500
1653386238760119986,1500,1500,1437,1457,1505,1500,1500,1500
1653386238789768844,1500,1500,1437,1457,1505,1500,1500,1500
1653386238790313124,1500,1500,1437,1457,1505,1500,1500,1500
1653386238791960547,1500,1500,1437,1457,1505,1500,1500,1500
1653386238819576812,1500,1500,1437,1457,1505,1500,1500,1500
1653386238824907805,1500,1500,1437,1457,1505,1500,1500,1500
1653386238853886163,1500,1500,1437,1457,1505,1500,1500,1500
1653386238859336983,1500,1500,1437,1457,1505,1500,1500,1500
1653386238868609933,1500,1500,1437,1457,1505,1500,1500,1500
1653386238886578350,1500,1500,1437,1457,1505,1500,1500,1500
1653386238890152436,1500,1500,1437,1457,1505,1500,1500,1500
1653386238918653007,1500,1500,1437,1457,1505,1500,1500,1500
1653386238925697194,1500,1500,1437,1457,1505,1500,1500,1500
1653386238944182473,1500,1500,1437,1457,1505,1500,1500,1500
1653386238951651597,1500,1500,1437,1457,1505,1500,1500,1500
1653386238956262990,1500,1500,1437,1457,1505,1500,1500,1500
1653386238986751582,1500,1500,1437,1457,1505,1500,1500,1500
1653386238991090979,1500,1500,1437,1457,1505,1500,1500,1500
1653386239017734691,1500,1500,1437,1457,1505,1500,1500,1500
1653386239020043810,1500,1500,1437,1457,1505,1500,1500,1500
1653386239025347559,1500,1500,1437,1457,1505,1500,1500,1500
1653386239051097120,1500,1500,1437,1457,1505,1500,1500,1500
1653386239058066177,1500,1500,1438,1457,1505,1500,1500,1500
1653386239084571544,1500,1500,1438,1457,1505,1500,1500,1500
1653386239088078993,1500,1500,1438,1457,1505,1500,1500,1500
1653386239109366780,1500,1500,1438,1457,1505,1500,1500,1500
1653386239117660405,1500,1500,1438,1457,1505,1500,1500,1500
1653386239119920438,1500,1500,1439,1457,1505,1500,1500,1500
1653386239149684587,1500,1500,1439,1457,1505,1500,1500,1500
1653386239152133600,1500,1500,1439,1457,1505,1500,1500,1500
1653386239184457099,1500,1500,1439,1457,1505,1500,1500,1500
1653386239189404030,1500,1500,1440,1457,1505,1500,1500,1500
1653386239190596380,1500,1500,1440,1457,1505,1500,1500,1500
1653386239217410941,1500,1500,1440,1457,1505,1500,1500,1500
1653386239219540912,1500,1500,1440,1457,1505,1500,1500,1500
1653386239249782066,1500,1500,1440,1457,1505,1500,1500,1500
1653386239255078715,1500,1500,1441,1457,1505,1500,1500,1500
1653386239268739909,1500,1500,1441,1457,1505,1500,1500,1500
1653386239281727008,1500,1500,1441,1456,1505,1500,1500,1500
1653386239290995844,1500,1500,1442,1456,1505,1500,1500,1500
1653386239317782220,1500,1500,1442,1456,1505,1500,1500,1500
1653386239319645774,1500,1500,1442,1456,1505,1500,1500,1500
1653386239349375944,1500,1500,1442,1456,1505,1500,1500,1500
1653386239353759672,1500,1500,1442,1456,1505,1500,1500,1500
1653386239360707621,1500,1500,1442,1456,1505,1500,1500,1500
1653386239381713102,1500,1500,1442,1456,1505,1500,1500,1500
1653386239387524083,1500,1500,1442,1456,1505,1500,1500,1500
1653386239412275624,1500,1500,1442,1456,1505,1500,1500,1500
1653386239416682749,1500,1500,1442,1456,1505,1500,1500,1500
